OBJECTID,MUNI_ID,MMSD_OWNER,MUNI_FEATURE_TYPE,RIM_ELEV,SIZE,STATUS,MUNI_OWNER,MMSD_FEATURE,YEAR_RECEIVED,NOTES,X_COORD,Y_COORD
33356,15235,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502831.191,367453.6453
33357,15236,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502872.711,367919.668
33358,15237,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502873.037,367948.9009
33359,15238,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502853.047,367967.5554
33360,15239,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502825.268,367966.7791
33361,15240,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502488.162,367898.234
33362,12635,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498002.015,368053.5831
33363,15173,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501923.37,368168.2275
33364,12591,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497980.249,368037.2862
33365,15174,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501894.934,368156.0829
33366,12582,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498227.818,367761.0344
33367,15241,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501574.208,368025.0835
33368,15656,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498810.136,369183.3991
33369,12570,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498199.063,367739.3731
33370,15242,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502829.649,367389.0148
33371,15657,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498877.368,369178.2901
33372,15243,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502863.339,367390.4453
33373,12469,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499152.144,369463.1777
33374,15244,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502884.106,367359.7193
33375,12468,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499123.273,369462.7794
33376,15245,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502884.706,367325.5018
33377,15175,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499410.154,369472.0048
33378,15246,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2502830.946,367296.5337
33379,15176,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499439.474,369472.806
33380,15247,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2502863.632,367298.3041
33381,15177,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500592.987,369144.3837
33382,15248,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502880.409,367247.084
33383,15178,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500649.22,369073.2434
33384,15249,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502885.182,366976.2345
33385,15179,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500877.134,369223.0853
33386,15250,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2502864.504,366998.181
33387,15180,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500869.49,369249.0846
33388,15251,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2502837.093,366995.7614
33389,15181,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500854.938,369295.6226
33390,15252,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502557.271,366978.034
33391,15182,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500843.959,369343.968
33392,15253,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502553.163,366949.457
33393,15183,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500982.294,369453.5612
33394,15254,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502201.006,366999.4592
33395,15184,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501056.387,369399.3143
33396,15255,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502220.801,366980.6472
33397,15256,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502221.787,366952.7188
33398,15186,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501271.946,369570.1099
33399,15257,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502201.837,366932.9652
33400,15258,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502172.701,366936.0207
33401,15259,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502153.769,366982.8782
33402,15260,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502172.114,367003.1147
33403,12575,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501625.554,367434.7753
33404,12572,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501945.459,367349.7308
33405,12573,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501910.961,367486.7771
33406,12574,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2501670.515,367554.3639
33407,12588,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502478.193,368437.4389
33408,12589,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502477.043,368445.3556
33409,12590,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502504.38,368447.6131
33410,12587,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2502506.687,368431.7801
33411,12584,WE,Alley Catch Basin,0, , , ,storm_manhole,2015,Round,2501567.984,369595.3871
33412,8321,WE,Alley Catch Basin,149.9, , , ,storm_manhole,2015, ,2499398.828,369445.1866
33413,8539,WE,Alley Catch Basin,191, , , ,storm_manhole,2015, ,2502487.041,369590.4973
33414,9951,WE,Alley Catch Basin,167.08, , , ,storm_manhole,2015, ,2498776.91,368142.4129
33415,9953,WE,Alley Catch Basin,171.5, , , ,storm_manhole,2015, ,2498628.667,368105.6004
33416,9954,WE,Alley Catch Basin,172, , , ,storm_manhole,2015, ,2498624.287,368050.3088
33417,9955,WE,Alley Catch Basin,173.28, , , ,storm_manhole,2015, ,2498617.482,367960.2384
33418,9956,WE,Alley Catch Basin,174.55, , , ,storm_manhole,2015, ,2498610.604,367871.069
33419,10014,WE,Alley Catch Basin,171, , , ,storm_manhole,2015, ,2498013.562,368539.9364
33420,9993,WE,Alley Catch Basin,172.27, , , ,storm_manhole,2015, ,2497983.418,369088.3179
33421,9994,WE,Alley Catch Basin,165.87, , , ,storm_manhole,2015, ,2498404.215,369099.7319
33422,10011,WE,Alley Catch Basin,160.4, , , ,storm_manhole,2015, ,2498789.15,368914.3809
33423,10012,WE,Alley Catch Basin,163.5, , , ,storm_manhole,2015, ,2498498.764,368906.4843
33424,10028,WE,Alley Catch Basin,152.62, , , ,storm_manhole,2015, ,2499508.705,368978.8949
33425,10134,WE,Alley Catch Basin,156.97, , , ,storm_manhole,2015, ,2500759.878,366592.1775
33426,10175,WE,Alley Catch Basin,153, , , ,storm_manhole,2015, ,2500936.62,368119.4848
33427,11399,WE,Alley Catch Basin,165, , , ,storm_manhole,2015, ,2502723.56,367543.8393
33428,11400,WE,Alley Catch Basin,168.3, , , ,storm_manhole,2015, ,2502669.909,367595.961
33429,8152,WE,Manhole Catch Basin,175.14, , , ,storm_manhole,2015, ,2497762.398,369096.9927
33430,8160,WE,Manhole Catch Basin,161.56, , , ,storm_manhole,2015, ,2498689.135,369123.3673
33431,11923,WE,Manhole Catch Basin,183.63, , , ,storm_manhole,2015, ,2501529.542,369354.0946
33432,11924,WE,Manhole Catch Basin,184.09, , , ,storm_manhole,2015, ,2501534.339,369359.1628
33433,12007,WE,Manhole Catch Basin,163.73, , , ,storm_manhole,2015, ,2502859.154,367454.9799
33434,12008,WE,Manhole Catch Basin,167.76, , , ,storm_manhole,2015, ,2502990.44,367460.8411
33435,10113,WE,Manhole Catch Basin,165.5, , , ,storm_manhole,2015, ,2499187.261,367121.0511
33436,9923,WE,Manhole Catch Basin,174.37, , , ,storm_manhole,2015, ,2498838.807,367155.4287
33437,9924,WE,Manhole Catch Basin,175.96, , , ,storm_manhole,2015, ,2498839.094,367080.0847
33438,9926,WE,Manhole Catch Basin,175.65, , , ,storm_manhole,2015, ,2498844.646,366676.5304
33439,9927,WE,Manhole Catch Basin,174.45, , , ,storm_manhole,2015, ,2498846.494,366561.7839
33440,9970,WE,Manhole Catch Basin,174.44, , , ,storm_manhole,2015, ,2498900.128,367155.6416
33441,9991,WE,Manhole Catch Basin,178.78, , , ,storm_manhole,2015, ,2497543.017,369012.4699
33442,9992,WE,Manhole Catch Basin,175.47, , , ,storm_manhole,2015, ,2497763.138,369070.4357
33443,9995,WE,Manhole Catch Basin,164.39, , , ,storm_manhole,2015, ,2498411.825,369058.6293
33444,9996,WE,Manhole Catch Basin,161.68, , , ,storm_manhole,2015, ,2498689.789,369103.0498
33445,9997,WE,Manhole Catch Basin,161.31, , , ,storm_manhole,2015, ,2498710.145,369080.0797
33446,10025,WE,Manhole Catch Basin,156.19, , , ,storm_manhole,2015, ,2499145.811,369117.1531
33447,10026,WE,Manhole Catch Basin,154.71, , , ,storm_manhole,2015, ,2499393.465,369125.1784
33448,10065,WE,Manhole Catch Basin,168.95, , , ,storm_manhole,2015, ,2498894.31,367614.604
33449,10066,WE,Manhole Catch Basin,167.65, , , ,storm_manhole,2015, ,2498897.832,367430.3619
33450,10090,WE,Manhole Catch Basin,168.5, , , ,storm_manhole,2015, ,2498898.438,367355.0189
33451,9933,WE,Manhole Catch Basin,0, , , ,storm_manhole,2015, ,2498453.654,366523.5504
33452,10140,WE,Manhole Catch Basin,152.16, , , ,storm_manhole,2015, ,2500674.48,367224.3141
33453,10172,WE,Manhole Catch Basin,153.65, , , ,storm_manhole,2015, ,2501081.28,368233.7461
33454,10176,WE,Manhole Catch Basin,151.6, , , ,storm_manhole,2015, ,2500810.536,368009.3463
33455,10177,WE,Manhole Catch Basin,151.5, , , ,storm_manhole,2015, ,2500782.83,367985.031
33456,10214,WE,Manhole Catch Basin,158.5, , , ,storm_manhole,2015, ,2501174.353,368536.111
33457,10233,WE,Manhole Catch Basin,161.2, , , ,storm_manhole,2015, ,2501564.175,368554.8619
33458,10236,WE,Manhole Catch Basin,170.55, , , ,storm_manhole,2015, ,2502179.303,368565.5607
33459,10240,WE,Manhole Catch Basin,180.23, , , ,storm_manhole,2015, ,2502491.495,368739.8865
33460,10241,WE,Manhole Catch Basin,182.67, , , ,storm_manhole,2015, ,2502536.132,368811.075
33461,10242,WE,Manhole Catch Basin,185.94, , , ,storm_manhole,2015, ,2502629.758,368891.1683
33462,10277,WE,Manhole Catch Basin,165.75, , , ,storm_manhole,2015, ,2502157.271,368110.5784
33463,10278,WE,Manhole Catch Basin,165.8, , , ,storm_manhole,2015, ,2502185.497,368110.6217
33464,10286,WE,Manhole Catch Basin,171.48, , , ,storm_manhole,2015, ,2502512.203,367882.8213
33465,10287,WE,Manhole Catch Basin,167.47, , , ,storm_manhole,2015, ,2502428.687,367789.1125
33466,10288,WE,Manhole Catch Basin,164.47, , , ,storm_manhole,2015, ,2502359.888,367748.8642
33467,10289,WE,Manhole Catch Basin,159.54, , , ,storm_manhole,2015, ,2502209.632,367721.6808
33468,10329,WE,Manhole Catch Basin,153.7, , , ,storm_manhole,2015, ,2502150.364,366955.1033
33469,10331,WE,Manhole Catch Basin,154.04, , , ,storm_manhole,2015, ,2502226.58,366664.7404
33470,11405,WE,Manhole Catch Basin,156.82, , , ,storm_manhole,2015, ,2502213.045,367300.6689
33471,11407,WE,Manhole Catch Basin,157.37, , , ,storm_manhole,2015, ,2502331.414,367264.1247
33472,11408,WE,Manhole Catch Basin,158.61, , , ,storm_manhole,2015, ,2502487.724,367245.151
33473,11409,WE,Manhole Catch Basin,161.55, , , ,storm_manhole,2015, ,2502729.481,367242.1444
33474,11411,WE,Manhole Catch Basin,0, , , ,storm_manhole,2015, ,2502465.628,367435.4045
33475,11412,WE,Manhole Catch Basin,158.81, , , ,storm_manhole,2015, ,2502448.548,367417.2198
33476,11413,WE,Manhole Catch Basin,0, , , ,storm_manhole,2015, ,2502214.28,367381.6179
33477,11414,WE,Manhole Catch Basin,156.76, , , ,storm_manhole,2015, ,2502214.281,367429.7119
33478,10068,WE,Inlet,0, , , ,storm_manhole,2015, ,2500053.913,367977.2889
33479,10107,WE,Inlet,0, , , ,storm_manhole,2015, ,2499376.396,366499.1121
33480,10073,WE,Manhole Catch Basin,155, , , ,storm_manhole,2015, ,2499930.45,367681.906
33481,18631,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501547.613,368025.4503
33482,18633,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501465.741,368122.3297
33483,18632,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501437.592,368122.4707
33484,18634,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501460.928,368413.7192
33485,18635,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501540.717,368361.6641
33486,18736,WE,Alley Catch Basin,191.48, , , ,storm_manhole,2015,Round,2501695.843,369587.6253
33487,18841,WE,Yard Basin,169.45, , , ,storm_manhole,2015,Round,2502992.171,367527.2892
33488,18842,WE,Yard Basin,170.53, , , ,storm_manhole,2015,Round,2502991.612,367576.2858
33489,18847,WE,Catch Basin,205.8, , , ,storm_manhole,2015, ,2497535.017,366750.3107
33490,19373,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2498875.415,369000.7918
33491,19379,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2500498.912,368791.4326
33492,19394,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501441.113,369283.9366
33493,19395,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2501487.207,369304.9962
33494,19396,WE,Manhole Catch Basin,0, , , ,storm_manhole,2015,Round,2500671.077,367229.8784
33495,19399,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499803.451,368522.0083
33496,19413,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2502866.642,368610.4602
33497,19412,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2502867.736,368582.457
33498,13161,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500056.359,371838.4259
33499,13162,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500035.749,371856.6975
33500,13163,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500005.728,371855.5499
33501,13165,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499876.457,371830.672
33502,13166,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499724.693,371827.8649
33503,13169,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499727.91,371768.1944
33504,13172,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499585.788,371821.6835
33505,13182,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499501.941,371819.9886
33506,13180,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499373.555,371815.5683
33507,13191,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499390.713,371889.7667
33508,13192,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499415.347,371911.157
33509,13193,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499414.315,372024.5046
33510,15558,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497536.843,369733.3993
33511,15559,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497501.992,369729.9905
33512,15568,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497500.937,369628.0471
33513,13141,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500390.807,371848.8304
33514,19007,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2500390.924,371791.2934
33515,13184,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500027.191,372497.3534
33516,13823,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499969.601,372489.1375
33517,13202,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499125.629,372254.1459
33518,13200,WE,Catch Basin,148.9, , , ,storm_manhole,2015,Square,2499101.48,372253.616
33519,13201,WE,Catch Basin,148.65, , , ,storm_manhole,2015,Square,2499084.413,372235.909
33520,13199,WE,Catch Basin,148.3, , , ,storm_manhole,2015,Square,2499081.123,372208.1522
33521,15438,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497554.819,370807.9923
33522,15439,WE,Catch Basin,0, , , ,storm_manhole,2015,Square,2497554.104,370836.731
33523,13197,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499099.858,372100.49
33524,13198,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499128.876,372101.3962
33525,13195,WE,Catch Basin,0, , , ,storm_manhole,2015,Square,2499389.9,372268.1731
33526,13196,WE,Catch Basin,0, , , ,storm_manhole,2015,Square,2499411.261,372268.3545
33527,13827,WE,Catch Basin,146.55, , , ,storm_manhole,2015, ,2499662.651,372254.0989
33528,13828,WE,Catch Basin,146.7, , , ,storm_manhole,2015,Square,2499659.69,372227.6085
33529,13189,WE,Catch Basin,146.55, , , ,storm_manhole,2015,Square,2499679.789,372271.7764
33530,13190,WE,Catch Basin,146.5, , , ,storm_manhole,2015,Square,2499701.116,372272.865
33531,13187,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499677.359,372201.9344
33532,13188,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499704.709,372203.6489
33533,13830,WE,Catch Basin,146.24, , , ,storm_manhole,2015,Square,2499721.436,372229.6531
33534,13829,WE,Catch Basin,146.25, , , ,storm_manhole,2015,Square,2499718.822,372255.9589
33535,13185,WE,Catch Basin,149.3, , , ,storm_manhole,2015,Square,2499993.56,372212.3205
33536,13186,WE,Catch Basin,148.85, , , ,storm_manhole,2015,Square,2500020.673,372221.9481
33537,13833,WE,Catch Basin,149.2, , , ,storm_manhole,2015,Square,2500036.765,372266.4798
33538,13834,WE,Catch Basin,149.1, , , ,storm_manhole,2015,Square,2500037.73,372240.1193
33539,13835,WE,Catch Basin,150.2, , , ,storm_manhole,2015,Square,2500309.069,372275.4887
33540,13836,WE,Catch Basin,150.4, , , ,storm_manhole,2015,Square,2500310.251,372249.1357
33541,13183,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500328.42,372222.3224
33542,19010,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500355.765,372223.6056
33543,13158,WE,Catch Basin,148.24, , , ,storm_manhole,2015,Square,2500547.3,372283.3722
33544,13164,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2500068.278,371778.4818
33545,13194,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499391.044,372023.0003
33546,13181,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499083.516,371806.258
33547,13177,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499088.836,371746.869
33548,13178,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499104.648,371729.0882
33549,13179,WE,Catch Basin,0, , , ,storm_manhole,2015,Round,2499131.873,371730.8589
33550,13176,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499375.975,371756.304
33551,13174,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499390.626,371743.3323
33552,13175,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499420.242,371743.8834
33553,12760,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499523.465,371760.2141
33554,13173,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499576.76,371763.116
33555,13170,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499680.784,371748.7925
33556,13171,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2499709.451,371749.4513
33557,13159,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500022.378,371762.3191
33558,13160,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500050.897,371763.1793
33559,13142,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500343.604,371759.0947
33560,13143,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2500372.556,371759.9487
33561,15448,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497526.142,371224.6515
33562,15460,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497528.885,370713.6017
33563,15461,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497528.756,370405.4025
33564,15463,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497532.77,370134.0805
33565,15464,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497498.105,370132.6734
33566,15644,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498780.563,369715.5151
33567,15645,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498780.377,369744.7657
33568,15646,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498437.737,369734.8523
33569,15647,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498438.874,369705.7454
33570,15648,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498125.003,369724.8005
33571,15649,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498125.697,369696.8442
33572,15650,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498146.096,369678.0972
33573,15651,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498174.204,369678.4686
33574,15652,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497854.073,369668.9624
33575,15653,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497825.561,369668.0946
33576,15654,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497804.705,369685.6959
33577,15655,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2497811.373,369715.2034
33578,15474,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498426.407,370136.8611
33579,15475,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498430.227,370107.329
33580,15476,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498461.048,370083.5941
33581,15477,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498485.576,370164.1035
33582,15478,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498852.535,370538.3927
33583,15479,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498797.733,370521.8623
33584,15480,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498772.383,370495.7777
33585,15481,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498773.411,370466.8525
33586,15482,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498849.92,370828.0867
33587,15483,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498795.037,370830.1612
33588,15484,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498474.729,370513.3761
33589,15485,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498446.088,370513.2629
33590,15486,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498418.756,370485.7186
33591,15487,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498419.635,370456.8466
33592,15492,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498476.659,370767.1734
33593,15493,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498442.583,370768.1715
33594,15494,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498415.51,370821.883
33595,15495,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498416.068,370794.5182
33596,15496,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498056.32,370475.7898
33597,15497,WE,Catch Basin,0, , , ,storm_manhole,2015, ,2498046.289,370447.1915
